date,channel,region,campaign,impressions,clicks,spend,conversions,revenue,ctr,cpc,conv_rate,roas,cpa
2024-03-31,Social Ads,Germany,Retargeting Q3,78716,5163,10326.0,132,36722.8,6.56,2.0,2.57,3.56,78.23
2024-03-31,Social Ads,UK,Brand Awareness Q1,65472,3902,7413.8,206,81877.66,5.96,1.9,5.29,11.04,35.99
2024-03-31,Social Ads,Spain,Brand Awareness Q1,18768,746,343.16,12,657.22,3.98,0.46,1.64,1.92,28.6
2024-03-31,Social Ads,Italy,Seasonal Promo Q4,26783,637,1955.59,10,3599.26,2.38,3.07,1.57,1.84,195.56
2024-03-31,Email,France,Seasonal Promo Q4,27376,1472,2840.96,25,8899.38,5.38,1.93,1.7,3.13,113.64
2024-03-31,Email,Germany,Retargeting Q3,57350,607,358.13,36,10871.28,1.06,0.59,5.98,30.36,9.95
2024-03-31,Email,UK,Retargeting Q3,73482,2395,7520.3,91,9835.37,3.26,3.14,3.82,1.31,82.64
2024-03-31,Email,Spain,Retargeting Q3,73583,4267,12160.95,245,44084.97,5.8,2.85,5.76,3.63,49.64
2024-03-31,Email,Italy,Product Launch Q2,66880,2835,9327.15,159,48025.25,4.24,3.29,5.64,5.15,58.66
2024-04-01,SEA,France,Product Launch Q2,26527,1238,3639.72,12,2348.47,4.67,2.94,1.05,0.65,303.31
2024-04-01,SEA,Germany,Brand Awareness Q1,66668,980,3351.6,25,2892.15,1.47,3.42,2.56,0.86,134.06
2024-04-01,SEA,UK,Brand Awareness Q1,75481,3177,1620.27,130,33547.68,4.21,0.51,4.12,20.7,12.46
2024-04-01,SEA,Spain,Product Launch Q2,50934,2775,8658.0,75,4120.9,5.45,3.12,2.72,0.48,115.44
2024-04-01,SEA,Italy,Retargeting Q3,40989,1225,3932.25,38,11600.0,2.99,3.21,3.13,2.95,103.48
2024-04-01,Display,France,Product Launch Q2,57857,4362,8942.1,183,22125.77,7.54,2.05,4.21,2.47,48.86
2024-04-01,Display,Germany,Seasonal Promo Q4,18497,1130,1265.6,26,2231.13,6.11,1.12,2.31,1.76,48.68
2024-04-01,Display,UK,Seasonal Promo Q4,48274,2428,7332.56,97,37668.07,5.03,3.02,4.02,5.14,75.59
2024-04-01,Display,Spain,Product Launch Q2,32434,707,1972.53,42,3442.67,2.18,2.79,5.95,1.75,46.96
2024-04-01,Display,Italy,Brand Awareness Q1,23786,511,1578.99,13,4726.59,2.15,3.09,2.62,2.99,121.46
2024-04-01,Social Ads,France,Brand Awareness Q1,22953,1051,1734.15,45,7401.66,4.58,1.65,4.32,4.27,38.54
2024-04-01,Social Ads,Germany,Retargeting Q3,36558,1798,2607.1,52,11235.5,4.92,1.45,2.93,4.31,50.14
2024-04-01,Social Ads,UK,Product Launch Q2,73417,2364,1087.44,95,11862.15,3.22,0.46,4.03,10.91,11.45
2024-04-01,Social Ads,Spain,Retargeting Q3,41403,2475,7350.75,94,20824.08,5.98,2.97,3.8,2.83,78.2
2024-04-01,Social Ads,Italy,Retargeting Q3,20760,1019,1671.16,27,1589.04,4.91,1.64,2.74,0.95,61.89
2024-04-01,Email,France,Product Launch Q2,66089,4229,5666.86,131,34838.27,6.4,1.34,3.12,6.15,43.26
2024-04-01,Email,Germany,Retargeting Q3,55129,1995,6543.6,119,14106.57,3.62,3.28,5.98,2.16,54.99
2024-04-01,Email,UK,Retargeting Q3,73944,1745,3716.85,46,16967.76,2.36,2.13,2.64,4.57,80.8
2024-04-01,Email,Spain,Seasonal Promo Q4,70902,5282,11620.4,61,8920.21,7.45,2.2,1.17,0.77,190.5
2024-04-01,Email,Italy,Brand Awareness Q1,57205,749,1872.5,17,4570.36,1.31,2.5,2.27,2.44,110.15
2024-04-02,SEA,France,Brand Awareness Q1,66709,5323,12189.67,183,39474.37,7.98,2.29,3.45,3.24,66.61
2024-04-02,SEA,Germany,Product Launch Q2,10006,359,796.98,16,4751.58,3.59,2.22,4.57,5.96,49.81
2024-04-02,SEA,UK,Brand Awareness Q1,22255,351,1035.45,5,1025.91,1.58,2.95,1.6,0.99,207.09
2024-04-02,SEA,Spain,Brand Awareness Q1,46187,775,1550.0,45,5308.37,1.68,2.0,5.92,3.42,34.44
2024-04-02,SEA,Italy,Retargeting Q3,48603,3334,10002.0,86,25650.2,6.86,3.0,2.58,2.56,116.3
2024-04-02,Display,France,Brand Awareness Q1,72677,799,1909.61,24,6808.87,1.1,2.39,3.08,3.57,79.57
2024-04-02,Display,Germany,Product Launch Q2,13513,317,859.07,5,716.61,2.35,2.71,1.74,0.83,171.81
2024-04-02,Display,UK,Brand Awareness Q1,63117,826,1825.46,36,6956.57,1.31,2.21,4.44,3.81,50.71
2024-04-02,Display,Spain,Brand Awareness Q1,45784,1336,1816.96,36,8958.98,2.92,1.36,2.71,4.93,50.47
2024-04-02,Display,Italy,Brand Awareness Q1,79211,5948,2914.52,332,37806.61,7.51,0.49,5.59,12.97,8.78
2024-04-02,Social Ads,France,Brand Awareness Q1,29334,944,2142.88,10,1092.68,3.22,2.27,1.1,0.51,214.29
2024-04-02,Social Ads,Germany,Retargeting Q3,33511,1833,3152.76,98,37253.04,5.47,1.72,5.39,11.82,32.17
2024-04-02,Social Ads,UK,Retargeting Q3,30046,1871,4939.44,47,8589.66,6.23,2.64,2.55,1.74,105.09
2024-04-02,Social Ads,Spain,Retargeting Q3,28331,835,1720.1,25,8558.66,2.95,2.06,3.07,4.98,68.8
2024-04-02,Social Ads,Italy,Seasonal Promo Q4,31112,696,814.32,31,4420.31,2.24,1.17,4.49,5.43,26.27
2024-04-02,Email,France,Product Launch Q2,51550,2603,3514.05,109,22605.03,5.05,1.35,4.21,6.43,32.24
2024-04-02,Email,Germany,Seasonal Promo Q4,9814,750,1597.5,13,3237.64,7.65,2.13,1.78,2.03,122.88
2024-04-02,Email,UK,Retargeting Q3,50471,2785,6823.25,67,11374.15,5.52,2.45,2.44,1.67,101.84
2024-04-02,Email,Spain,Brand Awareness Q1,16895,775,697.5,16,2260.74,4.59,0.9,2.09,3.24,43.59
2024-04-02,Email,Italy,Retargeting Q3,72768,4082,3347.24,69,17621.72,5.61,0.82,1.7,5.26,48.51
2024-04-03,SEA,France,Retargeting Q3,78894,2879,6161.06,33,9749.88,3.65,2.14,1.17,1.58,186.7
2024-04-03,SEA,Germany,Product Launch Q2,6035,127,224.79,3,1098.13,2.11,1.77,2.68,4.89,74.93
2024-04-03,SEA,UK,Seasonal Promo Q4,51924,1630,2836.2,31,1785.99,3.14,1.74,1.93,0.63,91.49
2024-04-03,SEA,Spain,Retargeting Q3,62012,3795,6679.2,84,25467.15,6.12,1.76,2.22,3.81,79.51
2024-04-03,SEA,Italy,Brand Awareness Q1,68249,3924,4669.56,229,81776.23,5.75,1.19,5.85,17.51,20.39
2024-04-03,Display,France,Product Launch Q2,60179,2395,2610.55,93,23954.63,3.98,1.09,3.89,9.18,28.07
2024-04-03,Display,Germany,Product Launch Q2,72135,1558,1854.02,62,18238.6,2.16,1.19,3.98,9.84,29.9
2024-04-03,Display,UK,Brand Awareness Q1,79447,4973,3132.99,132,50947.99,6.26,0.63,2.67,16.26,23.73
2024-04-03,Display,Spain,Seasonal Promo Q4,45537,2982,1997.94,81,15276.43,6.55,0.67,2.73,7.65,24.67
2024-04-03,Display,Italy,Product Launch Q2,5110,286,245.96,5,788.17,5.61,0.86,1.86,3.2,49.19
2024-04-03,Social Ads,France,Retargeting Q3,35957,2516,4126.24,116,12058.0,7.0,1.64,4.62,2.92,35.57
2024-04-03,Social Ads,Germany,Product Launch Q2,5648,245,328.3,8,2323.0,4.34,1.34,3.35,7.08,41.04
2024-04-03,Social Ads,UK,Brand Awareness Q1,66906,3800,11172.0,172,54535.98,5.68,2.94,4.53,4.88,64.95
2024-04-03,Social Ads,Spain,Retargeting Q3,55800,1060,2883.2,17,5450.9,1.9,2.72,1.67,1.89,169.6
2024-04-03,Social Ads,Italy,Brand Awareness Q1,60652,3141,6156.36,85,24178.83,5.18,1.96,2.73,3.93,72.43
2024-04-03,Email,France,Brand Awareness Q1,34057,2452,1937.08,53,9370.3,7.2,0.79,2.18,4.84,36.55
2024-04-03,Email,Germany,Product Launch Q2,57190,4232,9860.56,71,8221.07,7.4,2.33,1.69,0.83,138.88
2024-04-03,Email,UK,Retargeting Q3,44575,1805,2382.6,77,15322.92,4.05,1.32,4.27,6.43,30.94
2024-04-03,Email,Spain,Seasonal Promo Q4,45775,1698,4941.18,19,7324.11,3.71,2.91,1.17,1.48,260.06
2024-04-03,Email,Italy,Brand Awareness Q1,28529,610,1494.5,31,6594.41,2.14,2.45,5.17,4.41,48.21
2024-04-04,SEA,France,Brand Awareness Q1,50388,2922,1548.66,155,51342.6,5.8,0.53,5.31,33.15,9.99
2024-04-04,SEA,Germany,Seasonal Promo Q4,26087,842,1768.2,24,5019.41,3.23,2.1,2.92,2.84,73.68
2024-04-04,SEA,UK,Brand Awareness Q1,57652,2283,867.54,71,21990.32,3.96,0.38,3.12,25.35,12.22
2024-04-04,SEA,Spain,Retargeting Q3,64017,2887,8025.86,131,45255.12,4.51,2.78,4.56,5.64,61.27
2024-04-04,SEA,Italy,Brand Awareness Q1,19637,1276,4389.44,46,8473.9,6.5,3.44,3.66,1.93,95.42
2024-04-04,Display,France,Seasonal Promo Q4,24711,259,862.47,11,1542.67,1.05,3.33,4.54,1.79,78.41
2024-04-04,Display,Germany,Retargeting Q3,62001,830,937.9,13,2877.78,1.34,1.13,1.61,3.07,72.15
2024-04-04,Display,UK,Retargeting Q3,11563,834,2059.98,18,3026.01,7.22,2.47,2.26,1.47,114.44
2024-04-04,Display,Spain,Retargeting Q3,8084,388,306.52,10,561.32,4.8,0.79,2.78,1.83,30.65
2024-04-04,Display,Italy,Seasonal Promo Q4,44017,2398,5203.66,66,4145.75,5.45,2.17,2.79,0.8,78.84
2024-04-04,Social Ads,France,Seasonal Promo Q4,37588,838,1650.86,13,1308.13,2.23,1.97,1.63,0.79,126.99
2024-04-04,Social Ads,Germany,Seasonal Promo Q4,61505,4459,5975.06,146,38841.02,7.25,1.34,3.29,6.5,40.93
2024-04-04,Social Ads,UK,Brand Awareness Q1,10326,159,227.37,2,783.79,1.54,1.43,1.73,3.45,113.68
2024-04-04,Social Ads,Spain,Retargeting Q3,55058,2527,6544.93,67,18281.58,4.59,2.59,2.69,2.79,97.69
2024-04-04,Social Ads,Italy,Brand Awareness Q1,60381,2300,1863.0,108,32676.25,3.81,0.81,4.73,17.54,17.25
2024-04-04,Email,France,Product Launch Q2,61811,4796,13524.72,184,73272.75,7.76,2.82,3.85,5.42,73.5
2024-04-04,Email,Germany,Product Launch Q2,11400,412,725.12,19,3855.69,3.62,1.76,4.8,5.32,38.16
2024-04-04,Email,UK,Retargeting Q3,41287,1862,651.7,55,6239.26,4.51,0.35,2.99,9.57,11.85
2024-04-04,Email,Spain,Retargeting Q3,40740,423,372.24,20,5600.49,1.04,0.88,4.91,15.05,18.61
2024-04-04,Email,Italy,Product Launch Q2,40003,1696,4765.76,70,5880.12,4.24,2.81,4.17,1.23,68.08
2024-04-05,SEA,France,Seasonal Promo Q4,7368,439,408.27,17,5182.58,5.96,0.93,4.06,12.69,24.02
2024-04-05,SEA,Germany,Brand Awareness Q1,60150,3272,4188.16,96,36043.72,5.44,1.28,2.95,8.61,43.63
2024-04-05,SEA,UK,Seasonal Promo Q4,49951,1688,2261.92,54,11430.81,3.38,1.34,3.22,5.05,41.89
2024-04-05,SEA,Spain,Brand Awareness Q1,32608,1542,1171.92,45,8596.28,4.73,0.76,2.95,7.34,26.04
2024-04-05,SEA,Italy,Retargeting Q3,68771,3390,4542.6,69,27234.58,4.93,1.34,2.04,6.0,65.83
2024-04-05,Display,France,Product Launch Q2,44850,1363,1690.12,59,3560.51,3.04,1.24,4.37,2.11,28.65
2024-04-05,Display,Germany,Retargeting Q3,51088,2528,3968.96,121,37871.3,4.95,1.57,4.82,9.54,32.8
2024-04-05,Display,UK,Seasonal Promo Q4,77933,4839,16791.33,139,33103.89,6.21,3.47,2.88,1.97,120.8
2024-04-05,Display,Spain,Product Launch Q2,21186,355,326.6,21,5244.98,1.68,0.92,5.96,16.06,15.55
2024-04-05,Display,Italy,Retargeting Q3,25855,1646,5678.7,96,23282.36,6.37,3.45,5.89,4.1,59.15
2024-04-05,Social Ads,France,Brand Awareness Q1,33541,1318,2873.24,34,6021.78,3.93,2.18,2.6,2.1,84.51
2024-04-05,Social Ads,Germany,Seasonal Promo Q4,46651,2108,4131.68,44,8421.08,4.52,1.96,2.13,2.04,93.9
2024-04-05,Social Ads,UK,Retargeting Q3,42523,2883,4843.44,162,18171.43,6.78,1.68,5.62,3.75,29.9
2024-04-05,Social Ads,Spain,Brand Awareness Q1,5437,257,334.1,8,882.36,4.73,1.3,3.32,2.64,41.76
2024-04-05,Social Ads,Italy,Brand Awareness Q1,55246,2795,4416.1,86,9985.14,5.06,1.58,3.09,2.26,51.35
2024-04-05,Email,France,Seasonal Promo Q4,34385,677,1523.25,40,10393.95,1.97,2.25,5.99,6.82,38.08
2024-04-05,Email,Germany,Brand Awareness Q1,7992,262,267.24,10,2151.7,3.28,1.02,3.85,8.05,26.72
2024-04-05,Email,UK,Product Launch Q2,53535,621,1353.78,30,5588.06,1.16,2.18,4.95,4.13,45.13
2024-04-05,Email,Spain,Product Launch Q2,26152,1098,2843.82,24,5166.22,4.2,2.59,2.2,1.82,118.49
2024-04-05,Email,Italy,Seasonal Promo Q4,47300,912,373.92,10,2521.61,1.93,0.41,1.15,6.74,37.39
2024-04-06,SEA,France,Seasonal Promo Q4,37118,2149,3567.34,47,5259.64,5.79,1.66,2.21,1.47,75.9
2024-04-06,SEA,Germany,Product Launch Q2,70564,3873,11038.05,201,71401.21,5.49,2.85,5.19,6.47,54.92
2024-04-06,SEA,UK,Seasonal Promo Q4,37094,1572,5313.36,16,981.01,4.24,3.38,1.03,0.18,332.08
2024-04-06,SEA,Spain,Retargeting Q3,73126,5828,17775.4,78,15286.55,7.97,3.05,1.35,0.86,227.89
2024-04-06,SEA,Italy,Brand Awareness Q1,75430,1395,3850.2,59,13980.63,1.85,2.76,4.24,3.63,65.26
2024-04-06,Display,France,Brand Awareness Q1,62477,2730,7098.0,67,12692.4,4.37,2.6,2.46,1.79,105.94
2024-04-06,Display,Germany,Brand Awareness Q1,52628,1999,6516.74,82,16729.31,3.8,3.26,4.15,2.57,79.47
2024-04-06,Display,UK,Brand Awareness Q1,18582,375,401.25,19,5961.29,2.02,1.07,5.13,14.86,21.12
2024-04-06,Display,Spain,Seasonal Promo Q4,27145,969,2296.53,16,2161.18,3.57,2.37,1.71,0.94,143.53
2024-04-06,Display,Italy,Seasonal Promo Q4,32536,927,1195.83,41,8625.77,2.85,1.29,4.47,7.21,29.17
2024-04-06,Social Ads,France,Seasonal Promo Q4,37077,2335,3105.55,103,17070.34,6.3,1.33,4.45,5.5,30.15
2024-04-06,Social Ads,Germany,Retargeting Q3,38806,1932,4173.12,92,9366.37,4.98,2.16,4.81,2.24,45.36
2024-04-06,Social Ads,UK,Product Launch Q2,8400,214,303.88,6,911.56,2.55,1.42,2.81,3.0,50.65
2024-04-06,Social Ads,Spain,Product Launch Q2,79401,4319,7644.63,138,21142.69,5.44,1.77,3.2,2.77,55.4
2024-04-06,Social Ads,Italy,Product Launch Q2,24205,1270,3860.8,29,3763.37,5.25,3.04,2.29,0.97,133.13
2024-04-06,Email,France,Seasonal Promo Q4,44709,912,218.88,25,5700.18,2.04,0.24,2.82,26.04,8.76
2024-04-06,Email,Germany,Retargeting Q3,67517,3598,2734.48,97,10142.02,5.33,0.76,2.72,3.71,28.19
2024-04-06,Email,UK,Seasonal Promo Q4,73594,2664,8151.84,91,9936.5,3.62,3.06,3.43,1.22,89.58
2024-04-06,Email,Spain,Product Launch Q2,27988,1228,1780.6,53,3851.16,4.39,1.45,4.34,2.16,33.6
2024-04-06,Email,Italy,Brand Awareness Q1,45541,1115,780.5,45,13728.0,2.45,0.7,4.04,17.59,17.34
2024-04-07,SEA,France,Product Launch Q2,30813,1078,1854.16,59,21665.14,3.5,1.72,5.56,11.68,31.43
2024-04-07,SEA,Germany,Brand Awareness Q1,31546,1116,345.96,46,17627.66,3.54,0.31,4.13,50.95,7.52
2024-04-07,SEA,UK,Brand Awareness Q1,40582,1976,3872.96,93,33053.64,4.87,1.96,4.71,8.53,41.64
2024-04-07,SEA,Spain,Product Launch Q2,63541,3157,3220.14,71,21924.98,4.97,1.02,2.28,6.81,45.35
2024-04-07,SEA,Italy,Retargeting Q3,34928,2036,3481.56,24,6316.76,5.83,1.71,1.2,1.81,145.06
2024-04-07,Display,France,Product Launch Q2,16974,1052,2756.24,58,21294.66,6.2,2.62,5.59,7.73,47.52
2024-04-07,Display,Germany,Seasonal Promo Q4,73492,2292,2039.88,50,15829.41,3.12,0.89,2.22,7.76,40.8
2024-04-07,Display,UK,Brand Awareness Q1,65852,1112,3458.32,14,4571.08,1.69,3.11,1.26,1.32,247.02
2024-04-07,Display,Spain,Product Launch Q2,30745,1337,2219.42,45,3823.05,4.35,1.66,3.38,1.72,49.32
2024-04-07,Display,Italy,Seasonal Promo Q4,68862,2134,490.82,67,24571.99,3.1,0.23,3.15,50.06,7.33
2024-04-07,Social Ads,France,Retargeting Q3,30532,1563,3594.9,74,29398.96,5.12,2.3,4.78,8.18,48.58
2024-04-07,Social Ads,Germany,Retargeting Q3,58368,3040,5563.2,57,12970.49,5.21,1.83,1.88,2.33,97.6
2024-04-07,Social Ads,UK,Retargeting Q3,44274,1261,2471.56,34,9766.33,2.85,1.96,2.71,3.95,72.69
2024-04-07,Social Ads,Spain,Seasonal Promo Q4,62677,1115,3010.5,21,1097.9,1.78,2.7,1.91,0.36,143.36
2024-04-07,Social Ads,Italy,Seasonal Promo Q4,69983,1497,628.74,47,7361.34,2.14,0.42,3.16,11.71,13.38
2024-04-07,Email,France,Product Launch Q2,49883,2728,5401.44,52,16774.01,5.47,1.98,1.91,3.11,103.87
2024-04-07,Email,Germany,Retargeting Q3,32946,1037,1254.77,50,10757.82,3.15,1.21,4.83,8.57,25.1
2024-04-07,Email,UK,Product Launch Q2,32563,1628,1155.88,28,8910.69,5.0,0.71,1.78,7.71,41.28
2024-04-07,Email,Spain,Seasonal Promo Q4,25701,1354,974.88,78,30685.52,5.27,0.72,5.78,31.48,12.5
2024-04-07,Email,Italy,Retargeting Q3,40308,1048,1121.36,59,20181.17,2.6,1.07,5.67,18.0,19.01
2024-04-08,SEA,France,Retargeting Q3,24003,753,1957.8,38,6094.11,3.14,2.6,5.15,3.11,51.52
2024-04-08,SEA,Germany,Brand Awareness Q1,60744,3000,8160.0,30,11369.87,4.94,2.72,1.03,1.39,272.0
2024-04-08,SEA,UK,Brand Awareness Q1,58580,2038,5828.68,119,37897.57,3.48,2.86,5.87,6.5,48.98
2024-04-08,SEA,Spain,Retargeting Q3,31504,774,1989.18,19,3433.61,2.46,2.57,2.47,1.73,104.69
2024-04-08,SEA,Italy,Product Launch Q2,61033,3991,5068.57,151,18091.05,6.54,1.27,3.8,3.57,33.57
2024-04-08,Display,France,Seasonal Promo Q4,70921,2893,3182.3,39,4139.7,4.08,1.1,1.37,1.3,81.6
2024-04-08,Display,Germany,Seasonal Promo Q4,66587,5100,16932.0,250,46630.51,7.66,3.32,4.91,2.75,67.73
2024-04-08,Display,UK,Retargeting Q3,37747,1117,2457.4,32,2736.13,2.96,2.2,2.88,1.11,76.79
2024-04-08,Display,Spain,Brand Awareness Q1,41181,1964,3240.6,47,10111.78,4.77,1.65,2.42,3.12,68.95
2024-04-08,Display,Italy,Retargeting Q3,47538,3726,9762.12,190,67617.72,7.84,2.62,5.12,6.93,51.38
2024-04-08,Social Ads,France,Retargeting Q3,31213,1538,2537.7,40,9652.19,4.93,1.65,2.64,3.8,63.44
2024-04-08,Social Ads,Germany,Brand Awareness Q1,77964,3679,4267.64,40,12809.41,4.72,1.16,1.11,3.0,106.69
2024-04-08,Social Ads,UK,Product Launch Q2,46151,3553,4938.67,172,53585.85,7.7,1.39,4.86,10.85,28.71
2024-04-08,Social Ads,Spain,Retargeting Q3,29135,946,898.7,26,3110.77,3.25,0.95,2.81,3.46,34.57
2024-04-08,Social Ads,Italy,Seasonal Promo Q4,38470,2011,6596.08,34,9342.66,5.23,3.28,1.7,1.42,194.0
2024-04-08,Email,France,Retargeting Q3,56944,3781,10700.23,195,13864.54,6.64,2.83,5.16,1.3,54.87
2024-04-08,Email,Germany,Retargeting Q3,7123,353,1231.97,20,7111.57,4.96,3.49,5.8,5.77,61.6
2024-04-08,Email,UK,Brand Awareness Q1,75622,3357,7049.7,139,42680.2,4.44,2.1,4.17,6.05,50.72
2024-04-08,Email,Spain,Brand Awareness Q1,78176,5050,9847.5,251,86897.4,6.46,1.95,4.99,8.82,39.23
2024-04-08,Email,Italy,Seasonal Promo Q4,66400,3499,12176.52,166,52869.4,5.27,3.48,4.76,4.34,73.35
2024-04-09,SEA,France,Retargeting Q3,41289,1758,5502.54,104,10740.27,4.26,3.13,5.97,1.95,52.91
2024-04-09,SEA,Germany,Seasonal Promo Q4,14571,330,693.0,10,3233.9,2.27,2.1,3.27,4.67,69.3
2024-04-09,SEA,UK,Brand Awareness Q1,7815,297,347.49,12,2237.78,3.81,1.17,4.12,6.44,28.96
2024-04-09,SEA,Spain,Retargeting Q3,34521,1125,787.5,59,15017.37,3.26,0.7,5.28,19.07,13.35
2024-04-09,SEA,Italy,Retargeting Q3,74778,3140,7536.0,152,38160.12,4.2,2.4,4.85,5.06,49.58
2024-04-09,Display,France,Brand Awareness Q1,25002,580,400.2,14,1194.39,2.32,0.69,2.54,2.98,28.59
2024-04-09,Display,Germany,Product Launch Q2,21688,1036,3470.6,27,4329.93,4.78,3.35,2.64,1.25,128.54
2024-04-09,Display,UK,Product Launch Q2,32368,780,577.2,46,6050.96,2.41,0.74,5.96,10.48,12.55
2024-04-09,Display,Spain,Seasonal Promo Q4,51575,613,1900.3,35,3258.1,1.19,3.1,5.72,1.71,54.29
2024-04-09,Display,Italy,Seasonal Promo Q4,8332,342,909.72,16,2930.33,4.11,2.66,4.7,3.22,56.86
2024-04-09,Social Ads,France,Brand Awareness Q1,62481,2368,2083.84,68,22785.09,3.79,0.88,2.9,10.93,30.64
2024-04-09,Social Ads,Germany,Product Launch Q2,27950,1271,2681.81,45,4815.41,4.55,2.11,3.58,1.8,59.6
2024-04-09,Social Ads,UK,Seasonal Promo Q4,20775,1574,4155.36,43,17130.13,7.58,2.64,2.79,4.12,96.64
2024-04-09,Social Ads,Spain,Brand Awareness Q1,30032,741,370.5,26,5649.61,2.47,0.5,3.53,15.25,14.25
2024-04-09,Social Ads,Italy,Brand Awareness Q1,64893,720,1044.0,22,8504.08,1.11,1.45,3.1,8.15,47.45
2024-04-09,Email,France,Retargeting Q3,51488,1812,2210.64,24,9145.9,3.52,1.22,1.33,4.14,92.11
2024-04-09,Email,Germany,Seasonal Promo Q4,35062,2804,1345.92,118,21994.04,8.0,0.48,4.22,16.34,11.41
2024-04-09,Email,UK,Product Launch Q2,7077,542,601.62,22,3589.19,7.66,1.11,4.24,5.97,27.35
2024-04-09,Email,Spain,Seasonal Promo Q4,37636,843,193.89,30,2972.31,2.24,0.23,3.59,15.33,6.46
2024-04-09,Email,Italy,Retargeting Q3,10110,144,410.4,7,1969.33,1.43,2.85,5.33,4.8,58.63
2024-04-10,SEA,France,Product Launch Q2,59378,4013,6340.54,75,17363.24,6.76,1.58,1.87,2.74,84.54
2024-04-10,SEA,Germany,Product Launch Q2,28804,1025,3331.25,50,3024.65,3.56,3.25,4.93,0.91,66.62
2024-04-10,SEA,UK,Brand Awareness Q1,45116,1727,2469.61,89,23822.61,3.83,1.43,5.21,9.65,27.75
2024-04-10,SEA,Spain,Seasonal Promo Q4,8385,278,870.14,3,1065.63,3.32,3.13,1.17,1.22,290.05
2024-04-10,SEA,Italy,Brand Awareness Q1,11094,530,1441.6,24,2625.82,4.78,2.72,4.61,1.82,60.07
2024-04-10,Display,France,Seasonal Promo Q4,6958,239,222.27,7,512.5,3.44,0.93,3.1,2.31,31.75
2024-04-10,Display,Germany,Brand Awareness Q1,65874,5190,15725.7,190,18437.96,7.88,3.03,3.68,1.17,82.77
2024-04-10,Display,UK,Retargeting Q3,45819,1983,6286.11,45,7335.3,4.33,3.17,2.28,1.17,139.69
2024-04-10,Display,Spain,Product Launch Q2,17635,765,2042.55,40,4748.02,4.34,2.67,5.26,2.32,51.06
2024-04-10,Display,Italy,Brand Awareness Q1,72467,1384,4581.04,29,2284.22,1.91,3.31,2.13,0.5,157.97
2024-04-10,Social Ads,France,Retargeting Q3,57931,1726,3848.98,38,5233.92,2.98,2.23,2.25,1.36,101.29
2024-04-10,Social Ads,Germany,Retargeting Q3,48073,2869,4963.37,113,26093.57,5.97,1.73,3.95,5.26,43.92
2024-04-10,Social Ads,UK,Brand Awareness Q1,22263,734,1056.96,12,3692.92,3.3,1.44,1.73,3.49,88.08
2024-04-10,Social Ads,Spain,Brand Awareness Q1,55466,3006,8476.92,177,9737.23,5.42,2.82,5.9,1.15,47.89
2024-04-10,Social Ads,Italy,Retargeting Q3,36172,770,970.2,29,6361.03,2.13,1.26,3.86,6.56,33.46
2024-04-10,Email,France,Product Launch Q2,29608,1598,4634.2,62,12910.66,5.4,2.9,3.89,2.79,74.75
2024-04-10,Email,Germany,Retargeting Q3,64400,3445,6890.0,54,7978.87,5.35,2.0,1.59,1.16,127.59
2024-04-10,Email,UK,Seasonal Promo Q4,49204,3926,3180.06,106,37650.13,7.98,0.81,2.7,11.84,30.0
2024-04-10,Email,Spain,Retargeting Q3,17648,1002,1332.66,36,2595.28,5.68,1.33,3.6,1.95,37.02
2024-04-10,Email,Italy,Seasonal Promo Q4,60904,3349,11319.62,54,6992.66,5.5,3.38,1.63,0.62,209.62
2024-04-11,SEA,France,Seasonal Promo Q4,19566,360,918.0,5,858.34,1.84,2.55,1.63,0.94,183.6
2024-04-11,SEA,Germany,Product Launch Q2,62168,3027,9989.1,176,68655.47,4.87,3.3,5.83,6.87,56.76
2024-04-11,SEA,UK,Product Launch Q2,57108,3849,12008.88,136,13545.32,6.74,3.12,3.55,1.13,88.3
2024-04-11,SEA,Spain,Brand Awareness Q1,7191,171,454.86,6,1937.87,2.39,2.66,3.63,4.26,75.81
2024-04-11,SEA,Italy,Retargeting Q3,74881,2650,2544.0,152,35842.29,3.54,0.96,5.74,14.09,16.74
2024-04-11,Display,France,Product Launch Q2,25807,438,328.5,18,4794.56,1.7,0.75,4.17,14.6,18.25
2024-04-11,Display,Germany,Seasonal Promo Q4,75886,5767,12745.07,305,44971.48,7.6,2.21,5.29,3.53,41.79
2024-04-11,Display,UK,Retargeting Q3,43862,1636,3141.12,50,10839.55,3.73,1.92,3.11,3.45,62.82
2024-04-11,Display,Spain,Retargeting Q3,22841,1381,1643.39,18,5362.55,6.05,1.19,1.37,3.26,91.3
2024-04-11,Display,Italy,Seasonal Promo Q4,32361,2414,5359.08,140,9901.89,7.46,2.22,5.8,1.85,38.28
2024-04-11,Social Ads,France,Product Launch Q2,23389,470,1367.7,22,7313.81,2.01,2.91,4.82,5.35,62.17
2024-04-11,Social Ads,Germany,Retargeting Q3,56280,3658,8523.14,107,12591.76,6.5,2.33,2.95,1.48,79.66
2024-04-11,Social Ads,UK,Product Launch Q2,14244,367,1222.11,6,1143.03,2.58,3.33,1.7,0.94,203.68
2024-04-11,Social Ads,Spain,Brand Awareness Q1,31978,1311,3172.62,62,3333.69,4.1,2.42,4.8,1.05,51.17
2024-04-11,Social Ads,Italy,Seasonal Promo Q4,73238,2328,1257.12,96,20629.27,3.18,0.54,4.14,16.41,13.1
