date,channel,sessions,bounce_rate_pct,pages_per_session,add_to_cart_rate_pct,checkout_rate_pct,conv_rate_pct,orders,avg_order_value,revenue,cart_abandonment_pct
2024-10-06,Paid Search,5651,64.1,2.9,10.0,6.7,5.04,284,190.44,54084.96,49.6
2024-10-06,Email,5770,45.3,5.6,5.1,2.8,1.3,75,260.75,19556.25,74.5
2024-10-06,Social Media,1338,66.4,4.5,6.8,2.8,1.55,20,251.0,5020.0,77.2
2024-10-06,Direct,3404,38.3,6.4,13.3,7.7,3.65,124,213.44,26466.56,72.6
2024-10-07,Organic Search,7199,52.5,1.9,22.4,17.1,14.02,1009,138.85,140099.65,37.4
2024-10-07,Paid Search,4581,49.7,4.1,16.4,12.3,10.69,489,60.46,29564.94,34.8
2024-10-07,Email,6280,32.2,6.3,19.0,8.5,5.56,349,245.74,85763.26,70.7
2024-10-07,Social Media,5851,27.1,2.4,16.8,8.7,6.38,373,94.34,35188.82,62.0
2024-10-07,Direct,6130,56.0,2.8,16.4,11.7,4.83,296,91.57,27104.72,70.5
2024-10-08,Organic Search,7689,68.2,4.6,16.3,9.2,6.41,492,311.3,153159.6,60.7
2024-10-08,Paid Search,659,31.5,4.9,20.8,13.6,9.54,62,253.27,15702.74,54.1
2024-10-08,Email,7282,60.1,2.3,7.9,3.6,2.9,211,268.59,56672.49,63.3
2024-10-08,Social Media,4980,31.6,6.4,23.2,17.6,11.63,579,254.11,147129.69,49.9
2024-10-08,Direct,5619,29.1,1.7,21.1,8.9,6.97,391,80.14,31334.74,67.0
2024-10-09,Organic Search,2558,54.7,3.7,22.0,17.4,12.89,329,241.02,79295.58,41.4
2024-10-09,Paid Search,1862,38.4,6.5,8.2,5.7,3.13,58,220.58,12793.64,61.8
2024-10-09,Email,5986,67.8,3.2,15.9,10.0,6.92,414,93.4,38667.6,56.5
2024-10-09,Social Media,2431,47.5,5.3,16.6,8.7,6.04,146,221.36,32318.56,63.6
2024-10-09,Direct,6671,43.7,1.9,24.0,13.9,10.14,676,301.6,203881.6,57.7
2024-10-10,Organic Search,4625,44.8,4.9,7.7,6.1,4.32,199,160.14,31867.86,43.9
2024-10-10,Paid Search,293,69.5,2.1,8.8,6.1,2.62,7,289.3,2025.1,70.2
2024-10-10,Email,3095,38.3,4.4,8.9,4.9,2.67,82,154.82,12695.24,70.0
2024-10-10,Social Media,2745,25.4,6.4,8.9,5.9,2.64,72,223.83,16115.76,70.3
2024-10-10,Direct,5293,49.9,6.3,19.1,9.9,8.39,444,281.48,124977.12,56.1
2024-10-11,Organic Search,6733,61.6,3.1,10.8,7.6,4.39,295,379.77,112032.15,59.4
2024-10-11,Paid Search,4170,53.6,1.9,16.7,11.0,7.58,316,331.72,104823.52,54.6
2024-10-11,Email,2498,68.4,4.2,13.3,10.3,7.59,189,166.74,31513.86,42.9
2024-10-11,Social Media,2857,47.0,5.3,8.9,3.9,3.37,96,186.84,17936.64,62.1
2024-10-11,Direct,2491,47.9,2.1,12.4,9.7,4.16,103,236.6,24369.8,66.5
2024-10-12,Organic Search,7287,59.3,6.2,18.2,8.4,7.38,537,189.66,101847.42,59.5
2024-10-12,Paid Search,2172,37.6,6.1,16.0,12.0,5.24,113,77.64,8773.32,67.2
2024-10-12,Email,4361,36.7,4.2,22.6,15.3,8.75,381,342.13,130351.53,61.3
2024-10-12,Social Media,2879,42.7,5.6,24.1,15.9,8.63,248,187.59,46522.32,64.2
2024-10-12,Direct,6381,37.1,6.1,10.3,4.6,3.84,245,364.51,89304.95,62.7
2024-10-13,Organic Search,5483,38.3,5.0,8.6,3.5,1.4,76,75.41,5731.16,83.7
2024-10-13,Paid Search,4551,28.9,2.4,11.2,5.5,3.86,175,106.15,18576.25,65.5
2024-10-13,Email,1740,38.4,6.4,9.2,7.2,4.92,85,144.33,12268.05,46.5
2024-10-13,Social Media,7714,67.3,2.7,7.6,4.1,2.03,156,190.82,29767.92,73.3
2024-10-13,Direct,513,43.3,3.6,11.0,8.0,5.6,28,379.09,10614.52,49.1
2024-10-14,Organic Search,4760,54.7,5.6,10.1,7.3,6.23,296,261.16,77303.36,38.3
2024-10-14,Paid Search,1133,48.7,3.5,6.1,3.4,1.82,20,263.87,5277.4,70.2
2024-10-14,Email,243,29.0,4.6,17.2,9.8,8.17,19,291.32,5535.08,52.5
2024-10-14,Social Media,649,31.3,4.6,6.0,3.7,1.5,9,229.1,2061.9,75.0
2024-10-14,Direct,3227,33.6,5.8,10.6,5.5,4.65,150,111.29,16693.5,56.1
2024-10-15,Organic Search,6378,58.9,5.2,13.8,9.5,7.51,478,291.62,139394.36,45.6
2024-10-15,Paid Search,4589,40.1,3.3,13.0,6.4,2.7,123,154.26,18973.98,79.2
2024-10-15,Email,1549,26.2,1.5,11.7,6.4,3.36,52,136.05,7074.6,71.3
2024-10-15,Social Media,5065,48.7,3.3,23.9,12.6,8.31,420,199.84,83932.8,65.2
2024-10-15,Direct,1155,28.2,6.3,7.8,3.7,2.88,33,194.58,6421.14,63.1
2024-10-16,Organic Search,382,38.2,5.7,17.7,10.3,6.7,25,322.88,8072.0,62.1
2024-10-16,Paid Search,1651,31.5,5.3,14.9,10.0,4.75,78,308.19,24038.82,68.1
2024-10-16,Email,2193,33.0,2.0,13.0,9.7,5.72,125,187.22,23402.5,56.0
2024-10-16,Social Media,5729,62.6,5.5,12.6,9.4,8.35,478,105.43,50395.54,33.7
2024-10-16,Direct,7220,64.7,5.7,8.0,3.5,3.08,222,241.13,53530.86,61.5
2024-10-17,Organic Search,4820,53.4,2.3,24.8,13.9,6.32,304,259.74,78960.96,74.5
2024-10-17,Paid Search,726,56.4,3.2,9.8,6.9,3.98,28,322.73,9036.44,59.4
2024-10-17,Email,4811,57.6,2.3,5.1,3.9,2.82,135,326.53,44081.55,44.7
2024-10-17,Social Media,3447,49.1,1.6,23.5,10.5,7.74,266,289.97,77132.02,67.1
2024-10-17,Direct,1100,69.8,6.3,21.2,10.6,6.68,73,118.49,8649.77,68.5
2024-10-18,Organic Search,4396,62.4,2.2,14.3,8.1,3.99,175,93.19,16308.25,72.1
2024-10-18,Paid Search,7261,59.9,6.2,6.4,2.8,1.3,94,321.73,30242.62,79.7
2024-10-18,Email,4848,47.4,3.5,17.6,7.7,5.18,251,152.32,38232.32,70.6
2024-10-18,Social Media,3039,50.8,4.2,20.6,12.7,9.29,282,272.02,76709.64,54.9
2024-10-18,Direct,794,26.8,4.5,12.9,5.6,4.17,33,170.32,5620.56,67.7
2024-10-19,Organic Search,2862,40.8,5.8,6.1,2.9,1.94,55,45.26,2489.3,68.2
2024-10-19,Paid Search,1243,54.9,5.9,11.6,4.9,2.14,26,58.2,1513.2,81.6
2024-10-19,Email,2251,57.9,2.1,19.3,13.0,9.12,205,308.7,63283.5,52.7
2024-10-19,Social Media,4073,69.7,5.0,21.8,11.6,4.66,189,107.62,20340.18,78.6
2024-10-19,Direct,2913,68.8,5.2,14.3,7.8,6.62,192,289.45,55574.4,53.7
2024-10-20,Organic Search,6881,54.8,2.9,12.8,6.2,2.5,172,78.72,13539.84,80.5
2024-10-20,Paid Search,5157,66.1,3.6,14.5,8.5,3.46,178,145.4,25881.2,76.1
2024-10-20,Email,2949,65.8,2.1,7.6,4.3,3.73,109,290.65,31680.85,50.9
2024-10-20,Social Media,506,43.7,2.0,13.3,5.5,3.1,15,167.32,2509.8,76.7
2024-10-20,Direct,3959,66.4,4.1,7.3,3.0,2.24,88,95.95,8443.6,69.3
2024-10-21,Organic Search,7233,54.8,1.7,13.4,7.2,4.36,315,188.45,59361.75,67.5
2024-10-21,Paid Search,4042,48.2,4.1,5.0,2.8,1.81,73,71.42,5213.66,63.8
2024-10-21,Email,5684,30.2,4.8,18.7,13.9,12.05,684,358.12,244954.08,35.6
2024-10-21,Social Media,5128,60.7,2.0,20.5,9.8,4.4,225,94.49,21260.25,78.5
2024-10-21,Direct,6733,30.1,4.1,6.7,3.2,1.38,92,362.51,33350.92,79.4
2024-10-22,Organic Search,4410,61.7,5.7,8.7,3.7,2.48,109,59.32,6465.88,71.5
2024-10-22,Paid Search,2253,48.4,5.9,10.1,6.1,3.49,78,248.04,19347.12,65.4
2024-10-22,Email,5824,54.9,1.8,9.5,4.6,3.24,188,78.83,14820.04,65.9
2024-10-22,Social Media,6549,63.3,2.0,13.4,9.1,6.78,444,257.42,114294.48,49.4
2024-10-22,Direct,2623,45.7,2.7,23.7,11.9,6.21,162,81.29,13168.98,73.8
2024-10-23,Organic Search,5126,42.4,4.2,9.8,5.2,2.35,120,124.29,14914.8,76.0
2024-10-23,Paid Search,7009,43.2,4.4,14.4,8.2,4.84,339,95.46,32360.94,66.4
2024-10-23,Email,6657,43.5,5.9,13.5,8.9,4.34,288,304.07,87572.16,67.9
2024-10-23,Social Media,5271,62.0,6.2,11.2,6.5,4.25,224,225.51,50514.24,62.1
2024-10-23,Direct,4674,65.3,5.0,15.2,12.1,5.63,263,147.29,38737.27,63.0
2024-10-24,Organic Search,469,25.7,5.0,12.5,9.7,6.42,30,262.47,7874.1,48.6
2024-10-24,Paid Search,3087,35.0,2.5,14.6,7.2,4.91,151,374.87,56605.37,66.4
2024-10-24,Email,7353,35.1,1.7,22.7,12.3,9.84,723,250.38,181024.74,56.7
2024-10-24,Social Media,1377,31.1,3.4,5.1,3.1,2.69,37,255.47,9452.39,47.3
2024-10-24,Direct,6467,25.3,3.0,8.4,6.7,4.67,302,240.74,72703.48,44.4
2024-10-25,Organic Search,3724,53.9,6.1,5.5,4.1,3.24,120,169.15,20298.0,41.1
2024-10-25,Paid Search,5178,69.0,5.4,18.6,8.3,3.8,196,143.94,28212.24,79.6
2024-10-25,Email,725,48.0,2.1,15.1,9.2,6.24,45,271.98,12239.1,58.7
2024-10-25,Social Media,1683,29.6,3.9,23.8,16.3,10.72,180,163.5,29430.0,55.0
2024-10-25,Direct,2351,39.9,1.9,9.3,5.7,4.89,114,159.37,18168.18,47.4
2024-10-26,Organic Search,5853,43.9,6.1,5.2,2.4,2.02,118,333.28,39327.04,61.2
2024-10-26,Paid Search,7357,40.4,5.8,7.2,5.4,3.98,292,336.7,98316.4,44.7
2024-10-26,Email,6436,61.2,2.9,10.1,7.7,3.91,251,149.01,37401.51,61.3
2024-10-26,Social Media,4329,25.8,3.0,20.4,8.5,7.12,308,166.14,51171.12,65.1
2024-10-26,Direct,3668,28.4,2.2,13.5,7.2,6.16,225,171.39,38562.75,54.4
2024-10-27,Organic Search,4414,45.7,6.4,18.0,10.7,6.57,289,277.0,80053.0,63.5
2024-10-27,Paid Search,5172,53.9,5.6,19.0,9.4,7.93,410,61.52,25223.2,58.3
2024-10-27,Email,1325,62.0,2.6,16.2,8.0,5.25,69,184.76,12748.44,67.6
2024-10-27,Social Media,2502,29.9,4.4,18.2,10.8,8.41,210,182.06,38232.6,53.8
2024-10-27,Direct,686,46.4,1.7,5.9,3.9,3.29,22,228.26,5021.72,44.2
2024-10-28,Organic Search,6248,51.2,2.5,13.9,9.7,8.52,532,319.0,169708.0,38.7
2024-10-28,Paid Search,1395,38.5,3.6,21.7,12.1,9.96,138,308.88,42625.44,54.1
2024-10-28,Email,796,26.2,3.4,16.0,6.7,5.82,46,114.03,5245.38,63.6
2024-10-28,Social Media,6488,63.1,3.2,5.7,2.5,1.92,124,56.78,7040.72,66.3
2024-10-28,Direct,7475,59.6,3.8,16.9,12.5,7.76,580,185.33,107491.4,54.1
2024-10-29,Organic Search,5890,62.2,4.0,24.6,13.3,6.66,392,179.24,70262.08,72.9
2024-10-29,Paid Search,839,53.2,4.7,24.0,18.2,12.11,101,365.58,36923.58,49.5
2024-10-29,Email,3835,68.4,4.0,8.2,5.5,4.82,184,322.22,59288.48,41.2
2024-10-29,Social Media,6830,66.4,6.1,15.0,7.0,4.39,299,235.39,70381.61,70.7
2024-10-29,Direct,3347,58.2,3.4,16.7,9.8,7.56,253,232.8,58898.4,54.7
2024-10-30,Organic Search,7070,45.4,6.1,16.6,10.7,6.0,424,143.76,60954.24,63.9
2024-10-30,Paid Search,1517,33.6,1.9,6.4,4.3,2.89,43,114.98,4944.14,54.8
2024-10-30,Email,3618,40.0,4.2,19.0,9.4,7.16,259,201.64,52224.76,62.3
2024-10-30,Social Media,5875,48.5,2.0,21.7,12.8,10.71,629,202.64,127460.56,50.6
2024-10-30,Direct,4563,65.4,5.2,22.6,16.8,9.87,450,56.65,25492.5,56.3
2024-10-31,Organic Search,2927,26.2,3.7,19.5,9.0,7.83,229,229.13,52470.77,59.8
2024-10-31,Paid Search,5264,44.9,2.6,24.9,16.1,6.66,350,204.72,71652.0,73.3
2024-10-31,Email,5747,51.9,6.2,22.7,11.9,9.73,559,99.42,55575.78,57.1
2024-10-31,Social Media,3803,47.6,1.9,9.7,6.0,4.59,174,165.67,28826.58,52.7
2024-10-31,Direct,5921,25.6,4.4,6.6,4.3,2.34,138,139.71,19279.98,64.5
2024-11-01,Organic Search,7006,59.2,3.4,10.2,5.3,4.04,283,175.82,49757.06,60.4
2024-11-01,Paid Search,3510,45.9,3.1,16.6,10.8,9.3,326,228.36,74445.36,44.0
2024-11-01,Email,5711,37.2,4.5,14.2,7.2,5.77,329,269.69,88728.01,59.4
2024-11-01,Social Media,2937,60.4,5.7,19.9,14.6,10.13,297,375.85,111627.45,49.1
2024-11-01,Direct,1575,68.1,6.4,19.9,13.3,10.99,173,121.13,20955.49,44.8
2024-11-02,Organic Search,5080,37.2,1.8,5.0,3.7,1.99,101,86.39,8725.39,60.2
2024-11-02,Paid Search,2692,68.0,4.8,14.3,10.1,7.0,188,171.88,32313.44,51.0
2024-11-02,Email,6142,68.6,2.9,16.2,11.0,5.31,326,75.48,24606.48,67.2
2024-11-02,Social Media,898,40.5,1.8,11.1,7.8,4.73,42,377.48,15854.16,57.4
2024-11-02,Direct,6026,64.2,5.2,7.3,5.0,3.72,224,66.42,14878.08,49.0
2024-11-03,Organic Search,1346,59.3,5.9,7.2,3.0,2.07,27,176.12,4755.24,71.2
2024-11-03,Paid Search,1900,53.4,2.8,12.1,9.0,6.35,120,102.71,12325.2,47.5
2024-11-03,Email,4886,53.5,4.9,9.3,4.2,1.77,86,296.81,25525.66,81.0
2024-11-03,Social Media,5209,61.1,2.5,17.8,10.9,7.0,364,294.71,107274.44,60.7
2024-11-03,Direct,1647,60.2,3.5,17.1,13.3,10.17,167,190.93,31885.31,40.5
2024-11-04,Organic Search,5422,48.5,2.7,16.1,9.9,5.54,300,215.85,64755.0,65.6
2024-11-04,Paid Search,2421,32.8,5.0,6.7,5.3,2.83,68,343.3,23344.4,57.8
2024-11-04,Email,6869,50.7,6.5,18.3,12.1,7.84,538,341.33,183635.54,57.2
2024-11-04,Social Media,6835,52.1,4.1,21.9,14.7,12.77,872,329.69,287489.68,41.7
2024-11-04,Direct,2299,65.4,5.9,14.2,8.0,3.63,83,288.32,23930.56,74.4
2024-11-05,Organic Search,7370,35.6,3.8,19.0,8.2,4.96,365,52.02,18987.3,73.9
2024-11-05,Paid Search,4488,31.6,3.8,17.8,10.4,4.48,201,57.05,11467.05,74.8
2024-11-05,Email,3878,61.7,1.9,6.4,4.9,3.63,140,362.69,50776.6,43.3
2024-11-05,Social Media,5621,65.7,6.0,24.4,11.1,6.03,338,338.57,114436.66,75.3
2024-11-05,Direct,5359,26.1,1.5,20.4,15.8,8.68,465,349.85,162680.25,57.5
2024-11-06,Organic Search,5668,56.0,4.2,23.6,17.9,10.69,605,111.56,67493.8,54.7
2024-11-06,Paid Search,2789,55.9,3.7,6.1,3.7,2.61,72,308.32,22199.04,57.2
2024-11-06,Email,408,67.0,5.9,13.5,9.8,7.41,30,90.19,2705.7,45.1
2024-11-06,Social Media,737,58.8,2.6,6.3,3.9,1.72,12,150.81,1809.72,72.7
2024-11-06,Direct,873,32.0,2.2,13.4,10.0,7.1,61,133.48,8142.28,47.0
2024-11-07,Organic Search,6266,67.3,6.0,9.8,7.8,5.16,323,288.73,93259.79,47.3
2024-11-07,Paid Search,5579,26.1,5.8,22.6,17.9,8.42,469,345.16,161880.04,62.7
2024-11-07,Email,3876,25.8,6.1,16.2,12.5,9.26,358,263.84,94454.72,42.8
2024-11-07,Social Media,6837,44.5,2.7,8.7,6.5,5.4,369,314.36,115998.84,37.9
2024-11-07,Direct,7167,45.4,4.6,7.0,4.3,3.49,250,277.68,69420.0,50.1
2024-11-08,Organic Search,3807,29.8,4.5,18.2,11.6,9.77,371,234.85,87129.35,46.3
2024-11-08,Paid Search,4913,65.7,4.9,19.5,13.8,10.11,496,175.2,86899.2,48.2
2024-11-08,Email,7835,66.0,1.9,23.2,14.7,12.07,945,357.15,337506.75,48.0
2024-11-08,Social Media,6952,39.3,6.2,13.4,9.7,5.39,374,255.36,95504.64,59.8
2024-11-08,Direct,4002,68.6,3.1,11.4,6.5,4.8,192,292.46,56152.32,57.9
2024-11-09,Organic Search,5904,67.2,6.5,18.8,14.6,10.34,610,85.27,52014.7,45.0
2024-11-09,Paid Search,5327,48.4,6.1,18.4,11.3,7.7,410,324.23,132934.3,58.2
2024-11-09,Email,7556,47.6,5.0,20.4,8.4,4.52,341,379.81,129515.21,77.8
2024-11-09,Social Media,7628,58.1,6.5,6.8,3.6,3.16,241,286.63,69077.83,53.5
2024-11-09,Direct,3281,39.1,1.9,24.4,11.1,5.08,166,216.32,35909.12,79.2
2024-11-10,Organic Search,1993,59.7,2.1,10.3,7.9,4.64,92,206.89,19033.88,55.0
2024-11-10,Paid Search,2476,62.5,3.3,20.9,15.4,6.23,154,79.35,12219.9,70.2
2024-11-10,Email,3918,66.5,6.1,12.4,6.9,6.02,235,349.18,82057.3,51.5
2024-11-10,Social Media,2182,28.9,4.3,16.7,10.3,6.41,139,260.05,36146.95,61.6
2024-11-10,Direct,3339,50.7,6.3,14.8,10.2,9.15,305,177.16,54033.8,38.2
2024-11-11,Organic Search,1878,35.9,3.3,13.5,9.3,4.49,84,319.32,26822.88,66.7
2024-11-11,Paid Search,7648,56.3,3.6,10.4,6.2,2.52,192,185.07,35533.44,75.8
2024-11-11,Email,5804,43.9,5.5,11.1,8.0,3.67,213,52.15,11107.95,66.9
2024-11-11,Social Media,3301,44.6,5.2,10.9,8.1,4.15,136,123.81,16838.16,61.9
2024-11-11,Direct,616,32.1,3.0,21.1,16.3,10.6,65,198.67,12913.55,49.8
2024-11-12,Organic Search,3007,54.0,5.9,10.9,6.8,5.15,154,291.04,44820.16,52.8
2024-11-12,Paid Search,4550,47.5,3.8,18.9,11.4,9.91,450,121.67,54751.5,47.6
2024-11-12,Email,6103,44.1,5.7,19.1,8.5,6.03,368,354.68,130522.24,68.4
2024-11-12,Social Media,5970,38.8,6.0,19.8,12.2,5.57,332,141.98,47137.36,71.9
2024-11-12,Direct,6429,49.8,5.8,20.9,9.4,6.96,447,347.49,155328.03,66.7
2024-11-13,Organic Search,3914,30.3,1.5,6.1,2.7,2.38,93,91.63,8521.59,61.0
2024-11-13,Paid Search,5361,66.4,5.4,21.3,12.3,6.24,334,97.6,32598.4,70.7
2024-11-13,Email,914,50.6,2.2,20.2,13.5,7.84,71,301.17,21383.07,61.2
2024-11-13,Social Media,7807,45.3,4.9,11.8,4.7,3.39,264,198.06,52287.84,71.3
2024-11-13,Direct,5136,43.6,2.8,13.3,8.6,3.8,195,291.65,56871.75,71.4
2024-11-14,Organic Search,4502,30.6,1.6,8.7,4.8,3.77,169,313.19,52929.11,56.7
2024-11-14,Paid Search,2930,58.3,5.7,9.6,6.2,5.35,156,335.35,52314.6,44.3
2024-11-14,Email,6852,35.5,3.5,20.3,10.0,4.86,333,230.74,76836.42,76.1
2024-11-14,Social Media,7752,31.5,5.7,10.8,7.6,5.97,462,213.08,98442.96,44.7
2024-11-14,Direct,5401,66.3,6.0,21.7,15.1,6.45,348,149.92,52172.16,70.3
2024-11-15,Organic Search,2321,46.3,3.3,16.6,10.1,6.26,145,85.86,12449.7,62.3
2024-11-15,Paid Search,3609,41.3,6.3,16.4,10.5,7.04,254,299.97,76192.38,57.1
2024-11-15,Email,4651,28.2,5.6,10.7,7.5,3.72,173,172.19,29788.87,65.2
2024-11-15,Social Media,305,56.3,6.0,22.9,14.8,12.05,36,340.37,12253.32,47.4
2024-11-15,Direct,6624,54.6,3.3,9.3,5.6,4.95,327,220.21,72008.67,46.8
2024-11-16,Organic Search,6745,37.8,6.2,23.2,13.5,8.74,589,295.2,173872.8,62.3
2024-11-16,Paid Search,6409,54.0,2.4,15.7,11.1,9.79,627,320.02,200652.54,37.6
2024-11-16,Email,2348,50.7,2.9,5.7,3.4,2.53,59,249.77,14736.43,55.6
2024-11-16,Social Media,4502,63.5,5.3,8.0,5.9,4.08,183,367.12,67182.96,49.0
2024-11-16,Direct,816,68.9,5.9,17.2,12.5,9.75,79,359.14,28372.06,43.3
2024-11-17,Organic Search,4511,63.5,3.6,10.1,7.9,4.12,185,54.77,10132.45,59.2
2024-11-17,Paid Search,5380,30.2,5.7,23.9,10.4,5.15,277,257.07,71208.39,78.5
2024-11-17,Email,2672,39.2,2.7,20.7,14.6,12.51,334,57.56,19225.04,39.6
2024-11-17,Social Media,567,36.8,2.9,22.5,12.7,9.68,54,123.31,6658.74,57.0
2024-11-17,Direct,5397,42.8,4.6,11.3,4.7,3.59,193,96.34,18593.62,68.2
2024-11-18,Organic Search,2332,47.8,2.4,5.8,4.4,1.81,42,287.44,12072.48,68.8
2024-11-18,Paid Search,4346,58.2,6.5,24.0,17.2,12.99,564,271.35,153041.4,45.9
2024-11-18,Email,6524,51.6,4.7,10.3,6.5,4.52,294,183.8,54037.2,56.1
2024-11-18,Social Media,4427,49.7,5.4,22.5,9.2,5.93,262,321.23,84162.26,73.6
2024-11-18,Direct,7954,63.9,4.4,17.6,9.5,4.86,386,258.18,99657.48,72.4
2024-11-19,Organic Search,1786,66.6,5.1,8.7,5.3,4.68,83,236.53,19631.99,46.2
2024-11-19,Paid Search,4643,53.2,4.4,5.8,4.4,2.84,131,315.84,41375.04,51.0
2024-11-19,Email,2472,35.8,5.7,19.3,10.6,8.65,213,193.73,41264.49,55.2
2024-11-19,Social Media,7540,68.7,3.6,9.1,5.1,3.05,229,76.98,17628.42,66.5
2024-11-19,Direct,492,61.0,5.6,16.2,11.6,4.75,23,305.39,7023.97,70.7
2024-11-20,Organic Search,2246,35.0,2.6,16.4,11.4,4.91,110,205.55,22610.5,70.1
2024-11-20,Paid Search,2121,36.9,5.4,7.8,6.0,4.56,96,89.26,8568.96,41.5
2024-11-20,Email,5793,47.4,4.8,16.1,12.7,7.32,424,309.08,131049.92,54.5
2024-11-20,Social Media,5044,34.3,6.0,10.7,8.1,5.66,285,376.55,107316.75,47.1
2024-11-20,Direct,5127,59.7,4.4,16.7,11.4,5.9,302,188.98,57071.96,64.7
2024-11-21,Organic Search,4783,33.7,6.2,14.4,9.5,5.84,279,351.83,98160.57,59.4
2024-11-21,Paid Search,538,34.6,2.1,11.9,8.0,4.84,26,243.49,6330.74,59.3
2024-11-21,Email,5151,34.8,5.2,23.8,10.8,4.89,251,374.92,94104.92,79.5
2024-11-21,Social Media,1063,61.6,2.0,18.1,8.8,7.54,80,77.76,6220.8,58.3
2024-11-21,Direct,3486,62.0,1.9,5.8,3.6,1.48,51,70.41,3590.91,74.5
2024-11-22,Organic Search,6920,53.1,3.4,11.4,9.0,3.96,274,195.81,53651.94,65.3
2024-11-22,Paid Search,2073,64.9,1.9,24.0,15.3,9.53,197,73.43,14465.71,60.3
2024-11-22,Email,6544,40.1,3.3,19.4,8.7,4.53,296,256.55,75938.8,76.6
2024-11-22,Social Media,3885,55.7,2.7,20.0,14.7,12.25,475,85.14,40441.5,38.7
2024-11-22,Direct,6163,47.0,2.4,11.3,7.5,3.99,245,125.85,30833.25,64.7
2024-11-23,Organic Search,7987,55.7,3.5,7.8,3.3,2.89,230,329.18,75711.4,62.9
2024-11-23,Paid Search,2449,41.0,4.1,18.8,13.9,5.93,145,159.52,23130.4,68.5
2024-11-23,Email,5849,64.1,5.1,9.6,6.1,4.53,264,63.87,16861.68,52.8
2024-11-23,Social Media,1904,64.6,4.3,7.2,4.6,3.22,61,127.21,7759.81,55.3
2024-11-23,Direct,3789,50.4,3.5,5.6,2.4,1.72,65,117.4,7631.0,69.3
2024-11-24,Organic Search,4160,44.9,3.4,19.6,11.7,7.82,325,135.33,43982.25,60.1
2024-11-24,Paid Search,6975,53.1,5.9,17.2,13.7,6.27,437,202.4,88448.8,63.5
2024-11-24,Email,3906,68.4,4.1,17.4,7.7,5.48,214,371.19,79434.66,68.5
2024-11-24,Social Media,5344,31.4,4.7,24.1,9.7,4.32,230,119.93,27583.9,82.1
2024-11-24,Direct,4801,51.5,4.2,12.0,8.6,4.3,206,260.17,53595.02,64.2
2024-11-25,Organic Search,1272,41.2,4.1,8.4,6.1,3.43,43,72.3,3108.9,59.2
2024-11-25,Paid Search,1399,30.4,3.2,19.8,14.6,11.81,165,142.92,23581.8,40.4
2024-11-25,Email,2707,53.9,5.1,18.5,12.6,7.42,200,121.58,24316.0,59.9
2024-11-25,Social Media,2683,40.6,2.2,7.0,4.8,3.34,89,359.44,31990.16,52.3
2024-11-25,Direct,2024,67.4,3.0,6.6,2.9,1.47,29,145.88,4230.52,77.7
2024-11-26,Organic Search,7527,53.3,2.1,18.9,9.5,7.88,593,98.73,58546.89,58.3
2024-11-26,Paid Search,536,52.5,5.0,24.2,18.0,9.07,48,226.18,10856.64,62.5
2024-11-26,Email,1442,67.3,5.2,20.9,9.5,6.73,97,348.54,33808.38,67.8
2024-11-26,Social Media,5007,59.2,2.7,12.8,5.4,2.78,139,155.51,21615.89,78.3
2024-11-26,Direct,3434,45.5,4.5,11.5,5.9,5.06,173,102.46,17725.58,56.0
2024-11-27,Organic Search,1990,54.3,5.3,13.2,7.0,4.94,98,299.33,29334.34,62.6
2024-11-27,Paid Search,265,25.8,2.3,10.6,5.6,2.66,7,301.4,2109.8,74.9
2024-11-27,Email,2209,61.9,5.3,11.5,5.7,3.82,84,320.93,26958.12,66.8
2024-11-27,Social Media,5973,61.8,1.5,23.6,16.5,14.75,881,195.7,172411.7,37.5
2024-11-27,Direct,2232,59.9,4.6,19.5,9.0,4.24,94,210.34,19771.96,78.3
2024-11-28,Organic Search,2121,62.9,3.2,9.5,6.4,3.66,77,365.13,28115.01,61.5
2024-11-28,Paid Search,6390,59.5,3.7,18.4,9.3,3.85,246,94.46,23237.16,79.1
2024-11-28,Email,6434,61.4,6.4,16.4,11.5,6.01,386,126.94,48998.84,63.4
2024-11-28,Social Media,6960,45.7,4.0,21.5,11.1,8.55,595,239.96,142776.2,60.2
2024-11-28,Direct,2563,68.2,2.5,13.4,6.4,3.14,80,120.6,9648.0,76.6
2024-11-29,Organic Search,3382,32.6,3.5,11.1,7.4,5.84,197,245.91,48444.27,47.4
2024-11-29,Paid Search,3813,34.1,2.8,20.2,11.7,6.13,233,152.88,35621.04,69.7
2024-11-29,Email,5792,65.3,4.2,16.5,11.2,7.17,415,54.84,22758.6,56.5
2024-11-29,Social Media,7167,30.4,6.0,18.5,12.4,10.58,758,255.89,193964.62,42.8
2024-11-29,Direct,3617,31.9,2.2,13.7,10.8,4.7,169,66.71,11273.99,65.7
2024-11-30,Organic Search,5890,45.2,4.7,17.3,10.3,5.63,331,135.69,44913.39,67.5
2024-11-30,Paid Search,1627,42.1,5.0,17.0,9.7,8.71,141,279.16,39361.56,48.8
2024-11-30,Email,1591,64.2,3.6,8.6,6.5,5.5,87,190.36,16561.32,36.0
2024-11-30,Social Media,1587,46.2,5.5,10.1,4.8,3.88,61,236.86,14448.46,61.6
2024-11-30,Direct,7191,66.6,4.7,16.6,12.8,6.87,494,173.97,85941.18,58.6
